Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/security-state-staging/intermediates/2eb2a167-41f4-4bde-bdaa-fdcf93c34129.pem-653,1,15,15,15,0,0.00%,66.66667,170.77,27.54,2623
/security-state-staging/intermediates/b3871bec-dadc-4e7b-ae68-b7bc225b69f0.pem-655,1,13,13,13,0,0.00%,76.92308,199.82,31.78,2660
/security-state-staging/intermediates/d9318494-fb6c-4bb5-b608-ffc24fc3cf5c.pem-656,1,15,15,15,0,0.00%,66.66667,184.24,27.54,2830
/security-state-staging/intermediates/c6cea523-b17e-4be0-854f-b260946a7e95.pem-657,1,25,25,25,0,0.00%,40,70.43,16.52,1803
/security-state-staging/intermediates/04429fe5-6aab-403d-a6bd-41e3fe233fe9.pem-658,1,15,15,15,0,0.00%,66.66667,117.38,27.54,1803
/security-state-staging/intermediates/13abab2d-5558-442e-9c8c-9f54f283182e.pem-659,1,15,15,15,0,0.00%,66.66667,138.28,27.54,2124
Thread Group:/security-state-staging/intermediates/d68a9395-6cfa-4112-b32d-bf294911ad57.pem-269,1,24,24,24,0,0.00%,41.66667,71.37,17.21,1754
Thread Group:/security-state-staging/intermediates/1e2884de-0e02-466d-87d3-08333e45105e.pem-376,1,24,24,24,0,0.00%,41.66667,93.71,17.21,2303
Thread Group:/security-state-staging/intermediates/2e1a3cd7-0c11-46b6-ac97-522525cb0897.pem-215,1,24,24,24,0,0.00%,41.66667,88.26,17.21,2169
Thread Group:/security-state-staging/intermediates/e42e0283-11fb-4d68-9fdc-e27de55696c0.pem-303,4,17,14,20,2.29,0.00%,4.90196,8.65,2.02,1807
Thread Group:/security-state-staging/intermediates/9cd7eebb-6d48-4abe-94a1-d32e3376bc95.pem-381,2,16,16,17,0.5,0.00%,19.04762,36.4,7.87,1957
Thread Group:/security-state-staging/intermediates/89bc78dd-9df5-4eef-8388-f9c0404389b7.pem-660,1,19,19,19,0,0.00%,52.63158,133.99,21.74,2607
Thread Group:/security-state-staging/intermediates/6bb7cf22-95ce-47fd-a9cb-82d4ddb64e6b.pem-295,3,23,20,30,4.5,0.00%,4.59418,15.52,1.9,3460
Thread Group:/security-state-staging/intermediates/8d2e464a-9995-4b44-ac8b-55f3656ad646.pem-277,2,17,15,20,2.5,0.00%,16.94915,45.43,7,2745
Thread Group:/security-state-staging/intermediates/f4cf151f-36c5-40ff-ab06-aa85908a4c91.pem-214,1,14,14,14,0,0.00%,71.42857,116.07,29.51,1664
Thread Group:/security-state-staging/intermediates/f2a467cf-852a-4877-8297-d067155b948c.pem-304,4,16,14,22,3.11,0.00%,4.92005,9.34,2.03,1944
Thread Group:/security-state-staging/intermediates/46790f31-f30a-4ebc-a8bd-affde0c28bbf.pem-377,1,15,15,15,0,0.00%,66.66667,171.55,27.54,2635
Thread Group:/security-state-staging/intermediates/72c3d6bb-f1e7-4495-af68-0ba087eda278.pem-271,1,15,15,15,0,0.00%,66.66667,98.57,27.54,1514
Thread Group:/security-state-staging/intermediates/bfd5cec4-42a7-4b3b-b908-8fee3edce79d.pem-382,2,16,16,17,0.5,0.00%,19.04762,51.43,7.87,2765
Thread Group:/security-state-staging/intermediates/203ed815-ab49-4ccd-a130-34fdfb4568d2.pem-661,1,14,14,14,0,0.00%,71.42857,118.93,29.51,1705
Thread Group:/security-state-staging/intermediates/5a2ec80d-2b8e-4dcd-8682-f7f9d642c490.pem-276,2,17,16,19,1.5,0.00%,17.69912,57.14,7.31,3306
Thread Group:/security-state-staging/intermediates/e04bb898-e61a-4362-98f8-e5c0e0559cd6.pem-294,3,18,16,20,1.89,0.00%,4.20757,11.78,1.74,2867
Thread Group:/security-state-staging/intermediates/d89aea89-0644-488a-87ec-6fe32a4c8f6b.pem-216,1,16,16,16,0,0.00%,62.5,130.62,25.82,2140
Thread Group:/security-state-staging/intermediates/2377fa54-4f75-4365-adcf-533a61b44d4d.pem-305,4,16,15,17,0.71,0.00%,4.92005,10.87,2.03,2262
Thread Group:/security-state-staging/intermediates/7e772905-a27d-4e17-b2d5-1efe1b1f1638.pem-270,1,20,20,20,0,0.00%,50,135.01,20.65,2765
Thread Group:/security-state-staging/intermediates/173a1a2d-4f59-4194-99eb-916147b82f27.pem-378,1,20,20,20,0,0.00%,50,141.16,20.65,2891
Thread Group:/security-state-staging/intermediates/2185c65c-d2c0-4ba3-8bf8-6da756924b30.pem-383,2,15,15,15,0,0.00%,19.41748,50.9,8.02,2684
Thread Group:/security-state-staging/intermediates/ae043b15-1e73-4ed4-be69-01e93286b1b4.pem-662,1,14,14,14,0,0.00%,71.42857,204.8,29.51,2936
Thread Group:/security-state-staging/intermediates/d9eaba09-d66e-487d-9974-8980bc0a838e.pem-278,2,14,14,15,0.5,0.00%,18.69159,40.83,7.72,2237
Thread Group:/security-state-staging/intermediates/16c579d8-6440-475f-8026-f61d70b2e561.pem-307,4,18,17,19,1,0.00%,4.92005,13.97,2.03,2908
Thread Group:/security-state-staging/intermediates/b0359886-f578-4ff8-b6f6-68c9c49ac966.pem-300,3,23,17,35,8.26,0.00%,4.22535,9.16,1.75,2221
Thread Group:/security-state-staging/intermediates/6916706c-a910-4b05-9dc3-be264f846783.pem-217,1,19,19,19,0,0.00%,52.63158,146.95,21.74,2859
Thread Group:/security-state-staging/intermediates/b355804b-4052-46bc-8216-e19067687e45.pem-384,2,14,14,14,0,0.00%,19.60784,29.74,8.1,1553
Thread Group:/security-state-staging/intermediates/b367aa12-6056-49e2-b8bc-e3e1a2120b35.pem-379,1,26,26,26,0,0.00%,38.46154,84.81,15.89,2258
Thread Group:/security-state-staging/intermediates/65c259ab-b9fe-47fa-8021-1f7094795218.pem-663,1,24,24,24,0,0.00%,41.66667,88.7,17.21,2180
Thread Group:/security-state-staging/intermediates/56d8fb27-0de0-4b61-ab41-299e1d0c14c9.pem-272,1,26,26,26,0,0.00%,38.46154,113.47,15.89,3021
Thread Group:/security-state-staging/intermediates/974ee8b6-e05b-45c0-b50d-b37049e98644.pem-279,2,20,17,24,3.5,0.00%,12.26994,25.25,5.07,2107
Thread Group:/security-state-staging/intermediates/0486c6f8-9242-436a-ac4b-f79e0190ac35.pem-306,4,24,15,46,12.74,0.00%,4.75059,10.35,1.96,2231.5
Thread Group:/security-state-staging/intermediates/fdd44b41-87a8-41b1-b24d-bc629efb1193.pem-219,1,21,21,21,0,0.00%,47.61905,113.84,19.67,2448
Thread Group:/security-state-staging/intermediates/be5afe2d-0613-41bb-a455-fa59165d360a.pem-385,2,20,20,21,0.5,0.00%,12.42236,35.17,5.13,2899
Thread Group:/security-state-staging/intermediates/045aac79-cc35-49db-8b4d-0666190c0af9.pem-302,3,19,15,22,3.09,0.00%,4.20757,10.76,1.74,2619
Thread Group:/security-state-staging/intermediates/ccdaebea-c9e8-4b7d-b412-1f34dfc85162.pem-664,1,14,14,14,0,0.00%,71.42857,152.34,29.51,2184
Thread Group:/security-state-staging/intermediates/aa0b4687-ec1c-483c-878f-31363ebb0565.pem-273,1,14,14,14,0,0.00%,71.42857,155.76,29.51,2233
Thread Group:/security-state-staging/intermediates/0ff9bf8a-8c2d-458a-843f-714bb4ae0838.pem-380,1,14,14,14,0,0.00%,71.42857,146.97,29.51,2107
Thread Group:/security-state-staging/intermediates/d4bebbe8-5c5d-4a42-9a8c-6b64a9a76314.pem-280,2,14,14,15,0.5,0.00%,13.0719,32.14,5.4,2517.5
Thread Group:/security-state-staging/intermediates/3560b6a7-ac40-4c0b-ab01-ba7caf4f697e.pem-218,1,14,14,14,0,0.00%,71.42857,157.99,29.51,2265
Thread Group:/security-state-staging/intermediates/b1facc0e-29f8-46fb-aa78-793969728b53.pem-301,3,15,14,18,1.89,0.00%,4.23131,6.36,1.75,1539
Thread Group:/security-state-staging/intermediates/a2c07257-f449-4845-8a46-396088d1f54d.pem-308,4,28,17,52,14.2,0.00%,4.77897,13.55,1.97,2904
Thread Group:/security-state-staging/intermediates/54742694-a874-4df8-9c81-e88d2f2221f4.pem-665,1,15,15,15,0,0.00%,66.66667,144.6,27.54,2221
Thread Group:/security-state-staging/intermediates/8258df94-c3d1-471b-9fb1-34f2157ac923.pem-274,1,18,18,18,0,0.00%,55.55556,153.75,22.95,2834
Thread Group:/security-state-staging/intermediates/3d3331b5-9658-4b69-ad99-28073ad83c6c.pem-220,1,19,19,19,0,0.00%,52.63158,135.9,21.74,2644
Thread Group:/security-state-staging/intermediates/f6df929b-2bdd-462f-a3b4-18df32996b70.pem-281,2,37,20,54,17,0.00%,10.41667,25.4,4.3,2496.5
Thread Group:/security-state-staging/intermediates/a15cc313-776e-4ddc-8dee-23a7bc052cd2.pem-309,4,16,15,18,1.12,0.00%,4.77897,11.63,1.97,2493
Thread Group:/security-state-staging/intermediates/602c1224-b665-4b69-848a-f07cbc00e0be.pem-666,1,17,17,17,0,0.00%,58.82353,156.31,24.3,2721
Thread Group:/security-state-staging/intermediates/b2f31954-4fc2-49aa-b47a-a4f8bc93b301.pem-310,4,14,14,16,0.83,0.00%,4.78469,8.54,1.98,1827
Thread Group:/security-state-staging/intermediates/e40e2f56-df5c-40a6-85f6-694d1d00f167.pem-282,2,16,15,17,1,0.00%,10.52632,31.19,4.35,3034
Thread Group:/security-state-staging/intermediates/8eec4898-0567-46bf-aa86-2f2e3a4151f4.pem-221,1,16,16,16,0,0.00%,62.5,176.7,25.82,2895
Thread Group:/security-state-staging/intermediates/1e03ffa2-edb9-4ff0-8da4-3b5f2e8d2adb.pem-668,1,13,13,13,0,0.00%,76.92308,169.32,31.78,2254
Thread Group:/css/latostyle.css-371,4,270,261,275,5.67,0.00%,4.31034,4.01,1.64,953.5
Thread Group:/security-state-staging/intermediates/84a1e40e-aa66-419a-a6e0-b29ad9504f47.pem-222,1,18,18,18,0,0.00%,55.55556,123.81,22.95,2282
Thread Group:/security-state-staging/intermediates/cb7629a5-e914-4dfc-8b42-a9f8565378d8.pem-669,1,14,14,14,0,0.00%,71.42857,202.57,29.51,2904
Thread Group:/security-state-staging/intermediates/877fe714-023f-4bf5-af37-35516011ddb3.pem-283,2,16,16,16,0,0.00%,10.4712,18.3,4.33,1790
Thread Group:/security-state-staging/intermediates/b5ade449-4506-4a44-87eb-1f9505aa417a.pem-311,4,15,15,17,0.87,0.00%,4.77897,10.53,1.97,2257
Thread Group:/node_modules/jquery/dist/jquery.min.js-373,3,310,305,313,3.77,0.00%,4.70958,165.83,1.82,36056
Thread Group:/security-state-staging/intermediates/907a7262-b883-4896-bb78-a84247ab3ab1.pem-223,1,16,16,16,0,0.00%,62.5,126.4,25.82,2071
Thread Group:/security-state-staging/intermediates/3591a8aa-ef82-448a-9782-b9b4aecbab2c.pem-667,1,16,16,16,0,0.00%,62.5,106.08,25.82,1738
Thread Group:/security-state-staging/intermediates/ff509022-df05-462c-8f12-7d582a910132.pem-312,4,19,16,29,5.36,0.00%,5.04414,10.68,2.08,2168
Thread Group:/security-state-staging/intermediates/61082769-e7e7-4c7a-a611-2dfbde36eeae.pem-284,2,16,13,19,3,0.00%,15.15152,40.41,6.26,2731
Thread Group:/security-state-staging/intermediates/dbb82e4f-7aec-48a0-ac02-21ed8c89e97c.pem-386,3,14,14,14,0,0.00%,8.87574,18.51,3.67,2136
Thread Group:/security-state-staging/intermediates/acb254e8-2f39-4e7a-9ab6-a573d1334ccd.pem-671,1,14,14,14,0,0.00%,71.42857,124.02,29.51,1778
Thread Group:/security-state-staging/intermediates/729b520d-7781-44fd-a627-50fb1479e236.pem-313,4,19,14,28,5.67,0.00%,5.05689,11.01,2.09,2229
Thread Group:/security-state-staging/intermediates/f292bc25-f1b7-45ff-9df5-d56c9893901c.pem-224,1,15,15,15,0,0.00%,66.66667,135.09,27.54,2075
Thread Group:/security-state-staging/intermediates/f804d5ba-d989-47f7-8217-4f41b5fb5978.pem-285,2,16,15,18,1.5,0.00%,15.26718,33.11,6.31,2221
Thread Group:/security-state-staging/intermediates/895b5e1e-55e6-41d5-9237-87897bb298da.pem-670,1,22,22,22,0,0.00%,45.45455,96.37,18.78,2171
Thread Group:/security-state-staging/intermediates/1d17c147-7074-4238-a5f3-2afbfe4c0bd9.pem-314,4,29,17,54,14.45,0.00%,5.00626,11.79,2.07,2412
Thread Group:/security-state-staging/intermediates/16773900-8e85-42bf-896c-e0656df0b64d.pem-225,1,54,54,54,0,0.00%,18.51852,40.98,7.65,2266
Thread Group:/security-state-staging/intermediates/d3cdd04e-0ece-4631-bf2e-a72a9a235e6c.pem-287,2,42,32,52,10,0.00%,13.42282,38.33,5.54,2924
Thread Group:/security-state-staging/intermediates/20d32f63-93e8-4cc0-9495-4924fe795c22.pem-672,1,39,39,39,0,0.00%,25.64103,52.86,10.59,2111
Thread Group:/security-state-staging/intermediates/4707fc72-bf42-4ca1-b92f-0e6c478b196a.pem-315,4,16,15,17,0.71,0.00%,5.26316,9.06,2.17,1762
Thread Group:/security-state-staging/intermediates/90ad777b-e189-4b7d-88e7-5865bcdd50f9.pem-286,2,15,15,15,0,0.00%,17.85714,45.67,7.38,2619
Thread Group:/security-state-staging/intermediates/c87c6dee-16e3-4bb0-8541-6cf2e215df90.pem-227,1,18,18,18,0,0.00%,55.55556,154.03,22.95,2839
Thread Group:/security-state-staging/intermediates/5381eea4-5663-4fb1-8a43-154a02daae8e.pem-673,1,15,15,15,0,0.00%,66.66667,145.38,27.54,2233
Thread Group:/security-state-staging/intermediates/f538856a-1986-4ea8-9af5-e9a9636d887e.pem-288,2,15,15,15,0,0.00%,17.85714,46.53,7.38,2668
Thread Group:/security-state-staging/intermediates/289d0bfa-f60b-4593-a2a6-fc2e5548b6cb.pem-316,4,15,13,19,2.29,0.00%,5.28402,9.2,2.18,1782
Thread Group:/security-state-staging/intermediates/c310d05d-c0b0-4149-9d40-04e0f46a1fab.pem-228,1,14,14,14,0,0.00%,71.42857,170.2,29.51,2440
Thread Group:/security-state-staging/intermediates/ba1fb05a-72e7-4589-9d39-525cd7813c6b.pem-674,1,14,14,14,0,0.00%,71.42857,182.69,29.51,2619
Thread Group:/security-state-staging/intermediates/68708c8c-138c-4ee0-a5c4-66532b7b641e.pem-289,2,15,14,17,1.5,0.00%,17.54386,39.1,7.25,2282
Thread Group:/security-state-staging/intermediates/ad60497c-1544-4bff-98ec-e53c67af444a.pem-317,3,14,14,16,0.94,0.00%,4.75436,10.16,1.96,2189.3
Thread Group:/security-state-staging/intermediates/c8065d4f-f7f0-4e26-aa22-7e982bf06bba.pem-676,1,14,14,14,0,0.00%,71.42857,172.78,29.51,2477
Thread Group:/security-state-staging/intermediates/ea4ea5bd-3a75-4cd2-a235-c3e8ef18c8c6.pem-226,1,19,19,19,0,0.00%,52.63158,143.19,21.74,2786
Thread Group:/security-state-staging/intermediates/d68b50e2-f640-4c14-8f8d-3d06895fa5dd.pem-290,2,15,14,16,1,0.00%,17.24138,36.92,7.12,2193
Thread Group:/security-state-staging/intermediates/233bd648-66bc-440b-8b31-293196be1b49.pem-318,3,16,14,19,2.16,0.00%,4.74684,8.3,1.96,1791
Thread Group:/security-state-staging/intermediates/9e35054b-aef6-4258-8ef5-65899c7b0772.pem-675,1,15,15,15,0,0.00%,66.66667,119.21,27.54,1831
Thread Group:/security-state-staging/intermediates/574d0f4a-0f9f-4ac1-bbbd-b912aa74f87c.pem-229,1,15,15,15,0,0.00%,66.66667,115.23,27.54,1770
Thread Group:/security-state-staging/intermediates/bceea9fa-e4b3-4241-b6a6-400d7eff3735.pem-275,2,27,19,35,8,0.00%,14.59854,35.48,6.03,2489
Thread Group:/security-state-staging/intermediates/e653ac73-2a44-4cf2-a0dd-085d990af883.pem-319,3,27,26,29,1.25,0.00%,4.6729,11.43,1.93,2505
Thread Group:/security-state-staging/intermediates/5e452e7d-0d62-49a6-ac96-0286762a043b.pem-677,1,27,27,27,0,0.00%,37.03704,120.88,15.3,3342
Thread Group:/security-state-staging/intermediates/32b8a883-88dd-41a6-8a17-97687478fad0.pem-230,1,31,31,31,0,0.00%,32.25806,93.91,13.33,2981
Thread Group:/security-state-staging/intermediates/69c28a8d-33ee-4e47-bb72-44abfc083dca.pem-291,2,19,19,20,0.5,0.00%,14.49275,31.96,5.99,2258
Thread Group:/security-state-staging/intermediates/1e17e390-a9ef-44c1-a97e-33f792ea06ef.pem-678,1,15,15,15,0,0.00%,66.66667,180.6,27.54,2774
Thread Group:/security-state-staging/intermediates/e8727b1e-db90-43a1-896d-acfa3849475f.pem-320,3,16,14,18,1.63,0.00%,4.77707,8.54,1.97,1831
Thread Group:/security-state-staging/intermediates/dbe4ae7c-598c-423b-a4f2-aa6674a8ec18.pem-231,1,16,16,16,0,0.00%,62.5,134.34,25.82,2201
Thread Group:/security-state-staging/intermediates/9fcf94ff-9fb8-4a24-a227-cc9c133af787.pem-292,2,25,20,30,5,0.00%,13.51351,40.95,5.58,3103
Thread Group:/security-state-staging/intermediates/7c1161bd-10bb-4642-b809-92c87a367bf2.pem-679,1,17,17,17,0,0.00%,58.82353,155.62,24.3,2709
Thread Group:/security-state-staging/intermediates/c7908f51-74f4-4f42-83ae-1aea4789362b.pem-321,3,17,13,23,4.11,0.00%,4.8,12.31,1.98,2627
Thread Group:/security-state-staging/intermediates/f23ff21b-8762-4cf2-9fc1-76e7a2b242a8.pem-233,1,15,15,15,0,0.00%,66.66667,163.35,27.54,2509
Thread Group:/security-state-staging/intermediates/5e91cd24-d2d6-4885-96ae-f41fd7f2fa91.pem-293,2,15,13,17,2,0.00%,13.7931,33.86,5.7,2514
Thread Group:/security-state-staging/intermediates/96b5681d-2aaa-4dac-9827-d0a896818604.pem-322,3,14,13,18,2.36,0.00%,4.83871,10.15,2,2147.3
Thread Group:/security-state-staging/intermediates/b2a82526-2d56-4d6f-82ed-ec715bf0fbe2.pem-234,1,17,17,17,0,0.00%,58.82353,131.09,24.3,2282
Thread Group:/security-state-staging/intermediates/f6986554-454b-40ee-866c-6fb52413316c.pem-680,1,17,17,17,0,0.00%,58.82353,129.19,24.3,2249
Thread Group:/security-state-staging/intermediates/3db62490-3f0e-45c1-b32e-72a8327a43d8.pem-298,2,24,15,34,9.5,0.00%,12.04819,29.05,4.98,2469
Thread Group:/security-state-staging/intermediates/b10cbda6-5d12-47d2-b428-377602c98dfd.pem-323,3,15,14,16,0.82,0.00%,4.83871,9.03,2,1912
Thread Group:/security-state-staging/intermediates/21d55dea-31a3-4e8f-8e16-5c79c28af097.pem-235,1,14,14,14,0,0.00%,71.42857,133.65,29.51,1916
Thread Group:/security-state-staging/intermediates/a7042ba0-a0c3-40c6-a970-0ee5cdb75e39.pem-681,1,15,15,15,0,0.00%,66.66667,118.68,27.54,1823
Thread Group:/security-state-staging/intermediates/df08562c-f117-43d1-a40a-3997497594ad.pem-296,2,18,17,19,1,0.00%,11.83432,30.11,4.89,2605
Thread Group:/security-state-staging/intermediates/78768961-a784-4914-826d-12a0730f7d2f.pem-324,3,18,14,26,5.66,0.00%,4.85437,8.47,2.01,1786
Thread Group:/security-state-staging/intermediates/7c1161bd-10bb-4642-b809-92c87a367bf2.pem-684,1,35,35,35,0,0.00%,28.57143,75.59,11.8,2709
Thread Group:/security-state-staging/intermediates/a3476927-7931-4452-8215-9be907c01a5d.pem-237,1,37,37,37,0,0.00%,27.02703,44.68,11.16,1693
Thread Group:/security-state-staging/intermediates/33210e93-8625-445b-8a01-f0880f97112a.pem-297,2,23,15,31,8,0.00%,12.12121,22.35,5.01,1888
Thread Group:/node_modules/video.js/dist/video-js.min.css-370,3,282,274,288,5.89,0.00%,3.75,45.01,1.52,12291.3
Thread Group:/security-state-staging/intermediates/a350f8ab-6eeb-43db-a3d4-37d09ca42bc3.pem-325,2,21,17,26,4.5,0.00%,13.98601,39.72,5.78,2908
Thread Group:/security-state-staging/intermediates/c8065d4f-f7f0-4e26-aa22-7e982bf06bba.pem-682,1,16,16,16,0,0.00%,62.5,151.18,25.82,2477
Thread Group:/security-state-staging/intermediates/39747309-5dcc-499d-b5fe-d02d1627de6a.pem-387,3,16,15,17,0.82,0.00%,5.64972,9.7,2.33,1758
Thread Group:/security-state-staging/intermediates/da84341e-9c4a-411d-81b2-cba5084edf77.pem-326,2,16,15,17,1,0.00%,15.26718,38.51,6.31,2583
Thread Group:/security-state-staging/intermediates/bcc8709c-0a8e-402e-9add-fd2ed5432aed.pem-236,1,19,19,19,0,0.00%,52.63158,154.66,21.74,3009
Thread Group:/security-state-staging/intermediates/a2a04dfe-6201-4d0a-b8cf-80d2975bfb51.pem-299,2,17,15,19,2,0.00%,13.51351,29.47,5.58,2233
Thread Group:/security-state-staging/intermediates/9e35054b-aef6-4258-8ef5-65899c7b0772.pem-683,1,26,26,26,0,0.00%,38.46154,68.77,15.89,1831
Thread Group:/security-state-staging/intermediates/ed4bff44-19e6-498e-9259-91ec361a7b9e.pem-238,1,23,23,23,0,0.00%,43.47826,92.94,17.96,2189
Thread Group:/security-state-staging/intermediates/c89b46ba-6440-4252-8a78-01ab1f7fa2b5.pem-327,2,22,14,30,8,0.00%,15.625,27.94,6.45,1831
Thread Group:/security-state-staging/intermediates/1e17e390-a9ef-44c1-a97e-33f792ea06ef.pem-685,1,15,15,15,0,0.00%,66.66667,180.6,27.54,2774
Thread Group:/security-state-staging/intermediates/ef0a807b-5d79-4801-8b20-fe50e59b66c4.pem-239,1,16,16,16,0,0.00%,62.5,131.1,25.82,2148
Thread Group:/security-state-staging/intermediates/1d1ab64c-f64a-4919-aace-65e8529d7d55.pem-328,2,19,16,22,3,0.00%,16.66667,35.69,6.88,2193
Thread Group:/security-state-staging/intermediates/5e452e7d-0d62-49a6-ac96-0286762a043b.pem-686,1,15,15,15,0,0.00%,66.66667,217.58,27.54,3342
Thread Group:/security-state-staging/intermediates/d1b811ac-67f8-47ab-9f95-4ed057e9dc7d.pem-240,1,17,17,17,0,0.00%,58.82353,168.89,24.3,2940
Thread Group:/security-state-staging/intermediates/ce362e8f-6a48-4236-a1d6-2a63778041fc.pem-329,2,27,20,35,7.5,0.00%,10.86957,30.14,4.49,2839
Thread Group:/security-state-staging/intermediates/f6986554-454b-40ee-866c-6fb52413316c.pem-687,1,28,28,28,0,0.00%,35.71429,78.44,14.75,2249
Thread Group:/security-state-staging/intermediates/b46b3137-3b00-4aea-beb6-c0aae11f0db2.pem-241,1,25,25,25,0,0.00%,40,67.73,16.52,1734
Thread Group:/security-state-staging/intermediates/2c443791-49a4-46c3-a27f-7b2599e100bf.pem-690,1,14,14,14,0,0.00%,71.42857,145.86,29.51,2091
Thread Group:/security-state-staging/intermediates/2ce65543-848c-483b-b95e-f06e56737bb4.pem-242,1,16,16,16,0,0.00%,62.5,108.76,25.82,1782
Thread Group:/security-state-staging/intermediates/921ccf85-810d-4dac-aa21-7f10573415c2.pem-330,2,17,17,18,0.5,0.00%,11.97605,34.48,4.95,2948
Thread Group:/security-state-staging/intermediates/95b7263b-b946-4b1b-97fc-588b469275fc.pem-689,1,15,15,15,0,0.00%,66.66667,138.74,27.54,2131
Thread Group:/security-state-staging/intermediates/b5439e20-bf07-4d4a-8a0e-1427b2b6b0f1.pem-243,1,14,14,14,0,0.00%,71.42857,135.11,29.51,1937
Thread Group:/security-state-staging/intermediates/2b6e11e8-fc81-45eb-9865-4123414df1e4.pem-331,2,17,15,20,2.5,0.00%,11.69591,33.16,4.83,2903
Thread Group:/security-state-staging/intermediates/a7042ba0-a0c3-40c6-a970-0ee5cdb75e39.pem-688,1,14,14,14,0,0.00%,71.42857,127.16,29.51,1823
Thread Group:/security-state-staging/intermediates/92de2a7d-3a4e-4193-9a4b-62f0f3fbb871.pem-244,1,15,15,15,0,0.00%,66.66667,126.37,27.54,1941
Thread Group:/security-state-staging/intermediates/e4bdfc10-cf3c-4f1d-8566-19d3353552f5.pem-332,2,15,14,17,1.5,0.00%,11.56069,20.54,4.78,1819
Thread Group:/security-state-staging/intermediates/42580e0c-abd4-4f8d-a88f-f7cbd167e898.pem-333,2,19,17,21,2,0.00%,11.36364,30.73,4.69,2769
Thread Group:/security-state-staging/intermediates/25c1e6b8-ac9d-4a5d-a746-5a91a4226446.pem-245,1,19,19,19,0,0.00%,52.63158,89.95,21.74,1750
Thread Group:/security-state-staging/intermediates/22594db7-961b-430b-8c49-c9376e058f31.pem-691,1,22,22,22,0,0.00%,45.45455,110.13,18.78,2481
Thread Group:/security-state-staging/intermediates/b42b9ff8-8458-4087-95d1-ff8540b63d82.pem-692,1,16,16,16,0,0.00%,62.5,160.28,25.82,2626
Thread Group:/security-state-staging/intermediates/fbb7342f-2e0d-4f3b-8dc3-9f69e60e0638.pem-334,2,15,14,16,1,0.00%,18.51852,39.79,7.65,2200
Thread Group:/security-state-staging/intermediates/45a314a9-8e95-47be-ac09-68cc6935adcc.pem-232,1,17,17,17,0,0.00%,58.82353,138.33,24.3,2408
Thread Group:/security-state-staging/intermediates/80f0e6c5-6f1e-4efc-8339-183aa3b77b6d.pem-693,1,18,18,18,0,0.00%,55.55556,96.25,22.95,1774
Thread Group:/security-state-staging/intermediates/32052bb6-9019-4826-b1ec-d7f1b6c94e9d.pem-246,1,19,19,19,0,0.00%,52.63158,127.11,21.74,2473
Thread Group:/security-state-staging/intermediates/f238a915-dd39-437d-96c4-daca3c66e661.pem-335,2,17,15,19,2,0.00%,18.86792,41.51,7.79,2253
Thread Group:/security-state-staging/intermediates/33ca1d04-2f29-43b2-bcb6-a67279e70854.pem-694,1,14,14,14,0,0.00%,71.42857,149.55,29.51,2144
Thread Group:/security-state-staging/intermediates/8d6429a5-772d-4666-be02-ba8282f7be70.pem-247,1,14,14,14,0,0.00%,71.42857,157.78,29.51,2262
Thread Group:/security-state-staging/intermediates/d9278d38-64f1-4628-b185-a021cc542517.pem-336,2,13,13,14,0.5,0.00%,20,31.72,8.26,1624
Thread Group:/css/latofonts.css-372,2,276,266,287,10.5,0.00%,3.6036,4.57,1.37,1299
Thread Group:/security-state-staging/intermediates/18eafa54-0261-4c50-a26c-e36ab1883d27.pem-695,1,26,26,26,0,0.00%,38.46154,87.1,15.89,2319
Thread Group:/security-state-staging/intermediates/9181fd99-fc3d-43be-ad3e-d1efb285d5ae.pem-248,1,26,26,26,0,0.00%,38.46154,77.64,15.89,2067
Thread Group:/security-state-staging/intermediates/1a77e1c3-b927-44ab-96bf-2e72de1a7f04.pem-337,2,25,24,26,1,0.00%,18.01802,37.8,7.44,2148
Thread Group:/security-state-staging/intermediates/2ac911c5-7564-4f87-8226-5c4d8e843a63.pem-696,1,14,14,14,0,0.00%,71.42857,152.06,29.51,2180
Thread Group:/security-state-staging/intermediates/cad5f6b5-2734-4acd-93bf-834cf09b57f9.pem-388,2,14,14,15,0.5,0.00%,7.0922,17.86,2.93,2579
Thread Group:/security-state-staging/intermediates/069b42b2-4592-4d14-8a72-aec786fb8af9.pem-338,2,22,17,27,5,0.00%,17.85714,45.32,7.38,2599
Thread Group:/security-state-staging/intermediates/f7a184d3-d555-4bc5-bf51-b6cf5fd02d86.pem-249,1,17,17,17,0,0.00%,58.82353,143.44,24.3,2497
Thread Group:/security-state-staging/intermediates/b42b9ff8-8458-4087-95d1-ff8540b63d82.pem-697,1,12,12,12,0,0.00%,83.33333,213.7,34.42,2626
Thread Group:/security-state-staging/intermediates/462c6883-febc-43cb-a54c-b1a9342fa047.pem-389,1,15,15,15,0,0.00%,66.66667,145.38,27.54,2233
Thread Group:/security-state-staging/intermediates/ce167ca1-2411-4863-820e-956dec419f09.pem-339,2,15,14,17,1.5,0.00%,17.85714,46.81,7.38,2684
Thread Group:/security-state-staging/intermediates/af663840-08e3-4664-9c06-3bb17602a0e3.pem-250,1,14,14,14,0,0.00%,71.42857,188.96,29.51,2709
